state,period,facility,stage,setting,orders_signed,orders_completed,avg_days_to_completion,median_days_to_completion,pct_within_deadline,pct_within_alt2,pct_within_alt3,report,source_url,source_sha,pdf_page,table_ref
WA,2018-01,ESH,evaluation,inpatient,8.0,,5.9,5.5,70.0,70.0,70.0,Trueblood-Report-2019-02.pdf,(local) Trueblood-Report-2019-02.pdf,29f42cc9a6bb,11,Table 2b
WA,2018-02,ESH,evaluation,inpatient,5.0,,8.0,8.0,14.0,14.0,14.0,Trueblood-Report-2019-02.pdf,(local) Trueblood-Report-2019-02.pdf,29f42cc9a6bb,11,Table 2b
WA,2018-03,ESH,evaluation,inpatient,13.0,,14.9,15.0,6.0,6.0,6.0,Trueblood-Report-2019-02.pdf,(local) Trueblood-Report-2019-02.pdf,29f42cc9a6bb,11,Table 2b
WA,2018-04,ESH,evaluation,inpatient,7.0,12.0,18.8,17.5,0.0,0.0,0.0,Trueblood-Report-2019-05.pdf,(local) Trueblood-Report-2019-05.pdf,48ba75917cc4,11,Table 2b
WA,2018-05,ESH,evaluation,inpatient,11.0,4.0,14.0,15.0,8.0,8.0,8.0,Trueblood-Report-2019-05.pdf,(local) Trueblood-Report-2019-05.pdf,48ba75917cc4,11,Table 2b
WA,2018-06,ESH,evaluation,inpatient,10.0,8.0,24.7,23.0,0.0,0.0,0.0,Trueblood-Report-2019-07.pdf,(local) Trueblood-Report-2019-07.pdf,a2b6ac7e38ef,11,Table 2b
WA,2018-07,ESH,evaluation,inpatient,9.0,12.0,16.7,16.0,20.0,20.0,20.0,Trueblood-Report-2019-07.pdf,(local) Trueblood-Report-2019-07.pdf,a2b6ac7e38ef,11,Table 2b
WA,2018-08,ESH,evaluation,inpatient,9.0,9.0,27.2,33.0,11.0,11.0,11.0,Trueblood-Report-2019-07.pdf,(local) Trueblood-Report-2019-07.pdf,a2b6ac7e38ef,11,Table 2b
WA,2018-09,ESH,evaluation,inpatient,5.0,7.0,21.4,23.0,0.0,0.0,0.0,Trueblood-Report-2019-10.pdf,(local) Trueblood-Report-2019-10.pdf,68a64fa8c402,12,Table 6
WA,2018-10,ESH,evaluation,inpatient,8.0,8.0,13.9,15.5,38.0,38.0,50.0,Trueblood-Report-2019-11.pdf,(local) Trueblood-Report-2019-11.pdf,6ba93df67949,12,Table 6
WA,2018-11,ESH,evaluation,inpatient,13.0,13.0,19.0,18.0,0.0,15.0,15.0,Trueblood-Report-2019-12.pdf,(local) Trueblood-Report-2019-12.pdf,ff3749aafc99,12,Table 6
WA,2018-12,ESH,evaluation,inpatient,16.0,10.0,15.3,14.5,10.0,10.0,20.0,Trueblood-Report-2020-01.pdf,(local) Trueblood-Report-2020-01.pdf,9eb8848df148,13,Table 6
WA,2019-01,ESH,evaluation,inpatient,7.0,11.0,24.2,25.0,0.0,0.0,9.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,14,Table 6
WA,2019-02,ESH,evaluation,inpatient,5.0,5.0,17.4,16.0,0.0,0.0,0.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,14,Table 6
WA,2019-03,ESH,evaluation,inpatient,15.0,9.0,12.1,1.0,33.0,33.0,56.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,14,Table 6
WA,2019-04,ESH,evaluation,inpatient,16.0,8.0,22.5,25.5,13.0,13.0,13.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,14,Table 6
WA,2019-05,ESH,evaluation,inpatient,10.0,17.0,39.3,44.0,6.0,6.0,6.0,Trueblood-Report-2020-06.pdf,(local) Trueblood-Report-2020-06.pdf,99295309355d,16,Table 6
WA,2019-06,ESH,evaluation,inpatient,9.0,8.0,47.1,50.5,0.0,0.0,0.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,16,Table 6
WA,2019-07,ESH,evaluation,inpatient,10.0,11.0,40.3,41.0,0.0,0.0,9.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,16,Table 6
WA,2019-08,ESH,evaluation,inpatient,9.0,15.0,28.7,21.0,20.0,20.0,20.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,16,Table 6
WA,2019-09,ESH,evaluation,inpatient,13.0,9.0,24.7,16.0,11.0,11.0,22.0,Trueblood-Report-2020-10.pdf,(local) Trueblood-Report-2020-10.pdf,2bedf0f4cfff,19,Table 6
WA,2019-10,ESH,evaluation,inpatient,6.0,11.0,36.8,41.0,0.0,0.0,9.0,Trueblood-Report-2020-11.pdf,(local) Trueblood-Report-2020-11.pdf,595ab0efa441,19,Table 6
WA,2019-11,ESH,evaluation,inpatient,10.0,8.0,24.5,20.5,13.0,13.0,13.0,Trueblood-Report-2020-12.pdf,(local) Trueblood-Report-2020-12.pdf,197278ce3fbf,18,Table 6
WA,2019-12,ESH,evaluation,inpatient,13.0,11.0,21.6,21.0,18.0,18.0,36.0,Trueblood-Report-2021-01.pdf,(local) Trueblood-Report-2021-01.pdf,ee5f4e460f7b,18,Table 6
WA,2020-01,ESH,evaluation,inpatient,11.0,9.0,19.2,23.0,11.0,11.0,11.0,Trueblood-Report-2021-02.pdf,(local) Trueblood-Report-2021-02.pdf,b54a5a28745c,17,Table 6
WA,2020-02,ESH,evaluation,inpatient,4.0,8.0,26.3,22.0,25.0,25.0,38.0,Trueblood-Report-2021-03.pdf,(local) Trueblood-Report-2021-03.pdf,6b2aa713e0fb,17,Table 6
WA,2020-03,ESH,evaluation,inpatient,7.0,5.0,56.0,56.0,0.0,0.0,0.0,Trueblood-Report-2021-04.pdf,(local) Trueblood-Report-2021-04.pdf,4b588bfa8cf2,17,Table 6
WA,2020-04,ESH,evaluation,inpatient,2.0,4.0,16.8,12.0,50.0,50.0,50.0,Trueblood-Report-2021-05.pdf,(local) Trueblood-Report-2021-05.pdf,0cb3da8cda63,17,Table 6
WA,2020-05,ESH,evaluation,inpatient,3.0,3.0,48.3,44.0,0.0,0.0,0.0,Trueblood-Report-2021-06.pdf,(local) Trueblood-Report-2021-06.pdf,aecc13a6d1dc,17,Table 6
WA,2020-06,ESH,evaluation,inpatient,16.0,2.0,108.0,108.0,0.0,0.0,0.0,Trueblood-Report-2021-07.pdf,(local) Trueblood-Report-2021-07.pdf,5d748b19d1a9,17,Table 6
WA,2020-07,ESH,evaluation,inpatient,13.0,5.0,36.4,28.0,20.0,20.0,40.0,Trueblood-Report-2021-07.pdf,(local) Trueblood-Report-2021-07.pdf,5d748b19d1a9,17,Table 6
WA,2020-08,ESH,evaluation,inpatient,2.0,11.0,66.2,55.0,0.0,0.0,0.0,Trueblood-Report-2021-09.pdf,(local) Trueblood-Report-2021-09.pdf,19b1ac35a2cc,17,Table 6
WA,2020-09,ESH,evaluation,inpatient,11.0,15.0,48.2,62.0,13.0,13.0,13.0,Trueblood-Report-2021-10.pdf,(local) Trueblood-Report-2021-10.pdf,97de982233a3,17,Table 6
WA,2020-10,ESH,evaluation,inpatient,20.0,14.0,40.0,14.5,29.0,36.0,50.0,Trueblood-Report-2021-11.pdf,(local) Trueblood-Report-2021-11.pdf,a4ddd236f8ce,17,Table 6
WA,2020-11,ESH,evaluation,inpatient,12.0,7.0,86.1,84.0,0.0,0.0,0.0,Trueblood-Report-2021-12.pdf,(local) Trueblood-Report-2021-12.pdf,84321c2e419d,17,Table 6
WA,2020-12,ESH,evaluation,inpatient,14.0,19.0,49.8,35.0,0.0,0.0,0.0,Trueblood-Report-2022-01.pdf,(local) Trueblood-Report-2022-01.pdf,80a1c9a9027a,17,Table 6
WA,2021-01,ESH,evaluation,inpatient,17.0,10.0,49.1,40.5,10.0,10.0,20.0,Trueblood-Report-2022-02.pdf,(local) Trueblood-Report-2022-02.pdf,7e0983577785,19,Table 6
WA,2021-02,ESH,evaluation,inpatient,14.0,29.0,46.0,45.0,0.0,0.0,17.0,Trueblood-Report-2022-03.pdf,(local) Trueblood-Report-2022-03.pdf,758295511742,19,Table 6
WA,2021-03,ESH,evaluation,inpatient,23.0,18.0,27.6,22.5,11.0,11.0,17.0,Trueblood-Report-2022-03.pdf,(local) Trueblood-Report-2022-03.pdf,758295511742,19,Table 6
WA,2021-04,ESH,evaluation,inpatient,8.0,22.0,29.9,29.0,5.0,5.0,14.0,Trueblood-Report-2022-05.pdf,(local) Trueblood-Report-2022-05.pdf,6fa242a431c7,19,Table 6
WA,2021-05,ESH,evaluation,inpatient,10.0,8.0,19.3,26.0,13.0,13.0,25.0,Trueblood-Report-2022-06.pdf,(local) Trueblood-Report-2022-06.pdf,fac7ad731caf,19,Table 6
WA,2021-06,ESH,evaluation,inpatient,8.0,11.0,17.8,24.0,0.0,0.0,36.0,Trueblood-Report-2022-07.pdf,(local) Trueblood-Report-2022-07.pdf,1ed794b880ce,19,Table 6
WA,2021-07,ESH,evaluation,inpatient,8.0,8.0,9.4,9.0,13.0,13.0,13.0,Trueblood-Report-2022-08.pdf,(local) Trueblood-Report-2022-08.pdf,76874be56410,19,Table 6
WA,2021-08,ESH,evaluation,inpatient,12.0,5.0,27.6,28.0,20.0,20.0,20.0,Trueblood-Report-2022-09.pdf,(local) Trueblood-Report-2022-09.pdf,74671e617b2c,19,Table 6
WA,2021-09,ESH,evaluation,inpatient,12.0,4.0,38.3,41.0,0.0,0.0,0.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,19,Table 6
WA,2021-10,ESH,evaluation,inpatient,6.0,13.0,50.0,53.0,0.0,0.0,0.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,19,Table 6
WA,2021-11,ESH,evaluation,inpatient,11.0,7.0,22.9,11.0,29.0,29.0,29.0,Trueblood-Report-2022-10.pdf,(local) Trueblood-Report-2022-10.pdf,625cf77b4b24,19,Table 6
WA,2021-12,ESH,evaluation,inpatient,13.0,12.0,54.9,69.0,0.0,0.0,17.0,Trueblood-Report-2023-01.pdf,(local) Trueblood-Report-2023-01.pdf,3a0d5b251edc,19,Table 6
WA,2022-01,ESH,evaluation,inpatient,19.0,7.0,12.7,6.0,29.0,29.0,57.0,Trueblood-Report-2023-02.pdf,(local) Trueblood-Report-2023-02.pdf,7009c637f545,19,Table 6
WA,2022-02,ESH,evaluation,inpatient,8.0,14.0,50.9,52.5,7.0,14.0,14.0,Trueblood-Report-2023-02.pdf,(local) Trueblood-Report-2023-02.pdf,7009c637f545,19,Table 6
WA,2022-03,ESH,evaluation,inpatient,5.0,15.0,66.5,85.0,0.0,0.0,0.0,Trueblood-Report-2023-04.pdf,(local) Trueblood-Report-2023-04.pdf,1a09abe029a9,19,Table 6
WA,2022-04,ESH,evaluation,inpatient,15.0,9.0,45.0,64.0,11.0,22.0,33.0,Trueblood-Report-2023-05.pdf,(local) Trueblood-Report-2023-05.pdf,485d112f4341,19,Table 6
WA,2022-05,ESH,evaluation,inpatient,8.0,10.0,28.1,19.0,10.0,10.0,20.0,Trueblood-Report-2023-06.pdf,(local) Trueblood-Report-2023-06.pdf,69cb8ee59778,20,Table 6
WA,2022-06,ESH,evaluation,inpatient,12.0,7.0,44.7,12.0,0.0,0.0,0.0,Trueblood-Report-2023-06.pdf,(local) Trueblood-Report-2023-06.pdf,69cb8ee59778,20,Table 6
WA,2022-07,ESH,evaluation,inpatient,15.0,10.0,55.7,43.0,30.0,30.0,30.0,Trueblood-Report-2023-08.pdf,(local) Trueblood-Report-2023-08.pdf,db59247b803f,20,Table 6
WA,2022-08,ESH,evaluation,inpatient,17.0,15.0,26.9,29.0,13.0,13.0,20.0,Trueblood-Report-2023-09.pdf,(local) Trueblood-Report-2023-09.pdf,f8377cdfa1b9,20,Table 6
WA,2022-09,ESH,evaluation,inpatient,23.0,21.0,55.1,49.0,5.0,5.0,14.0,Trueblood-Report-2023-10.pdf,(local) Trueblood-Report-2023-10.pdf,f047e00db7ce,20,Table 6
WA,2022-10,ESH,evaluation,inpatient,9.0,15.0,73.9,36.0,0.0,0.0,0.0,Trueblood-Report-2023-11.pdf,(local) Trueblood-Report-2023-11.pdf,15755243894b,20,Table 6
WA,2022-11,ESH,evaluation,inpatient,10.0,5.0,84.2,77.0,0.0,0.0,0.0,Trueblood-Report-2023-12.pdf,(local) Trueblood-Report-2023-12.pdf,5bbaa732398b,20,Table 6
WA,2022-12,ESH,evaluation,inpatient,6.0,8.0,118.3,140.0,13.0,13.0,13.0,Trueblood-Report-2024-01.pdf,(local) Trueblood-Report-2024-01.pdf,8133c8ee7330,20,Table 6
WA,2023-01,ESH,evaluation,inpatient,10.0,9.0,62.4,48.0,11.0,11.0,11.0,Trueblood-Report-2024-02.pdf,(local) Trueblood-Report-2024-02.pdf,fd865b0cb050,20,Table 6
WA,2023-02,ESH,evaluation,inpatient,7.0,7.0,105.6,106.0,0.0,0.0,0.0,Trueblood-Report-2024-03.pdf,(local) Trueblood-Report-2024-03.pdf,549e58928e44,20,Table 6
WA,2023-03,ESH,evaluation,inpatient,6.0,18.0,99.4,115.0,0.0,0.0,0.0,Trueblood-Report-2024-04.pdf,(local) Trueblood-Report-2024-04.pdf,5636183a032d,20,Table 6
WA,2023-04,ESH,evaluation,inpatient,3.0,11.0,107.9,113.0,0.0,0.0,0.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,20,Table 6
WA,2023-05,ESH,evaluation,inpatient,4.0,8.0,66.0,54.0,0.0,0.0,0.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,20,Table 6
WA,2023-06,ESH,evaluation,inpatient,3.0,7.0,21.0,11.0,43.0,43.0,43.0,Trueblood-Report-2024-05.pdf,(local) Trueblood-Report-2024-05.pdf,ca3168328dcc,20,Table 6
WA,2023-07,ESH,evaluation,inpatient,4.0,2.0,38.5,38.5,0.0,0.0,0.0,Trueblood-Report-2024-08.pdf,(local) Trueblood-Report-2024-08.pdf,14009159338a,20,Table 6
WA,2023-08,ESH,evaluation,inpatient,7.0,3.0,10.7,6.0,67.0,67.0,67.0,Trueblood-Report-2024-09.pdf,(local) Trueblood-Report-2024-09.pdf,3bfc640f8b9d,20,Table 6
WA,2023-09,ESH,evaluation,inpatient,3.0,3.0,42.3,49.0,0.0,0.0,0.0,Trueblood-Report-2024-10.pdf,(local) Trueblood-Report-2024-10.pdf,46d3b90ae09f,21,Table 6
WA,2023-10,ESH,evaluation,inpatient,4.0,6.0,46.2,51.5,0.0,0.0,0.0,Trueblood-Report-2024-11.pdf,(local) Trueblood-Report-2024-11.pdf,53aaf66ede40,21,Table 7
WA,2023-11,ESH,evaluation,inpatient,0.0,4.0,32.3,29.5,0.0,0.0,0.0,Trueblood-Report-2024-12.pdf,(local) Trueblood-Report-2024-12.pdf,faf2ed19cc54,27,Table 7
WA,2023-12,ESH,evaluation,inpatient,4.0,2.0,30.0,30.0,0.0,0.0,0.0,Trueblood-Report-2025-01.pdf,(local) Trueblood-Report-2025-01.pdf,901f55094ef0,27,Table 7
WA,2024-01,ESH,evaluation,inpatient,0.0,2.0,49.0,49.0,0.0,0.0,0.0,Trueblood-Report-2025-02.pdf,(local) Trueblood-Report-2025-02.pdf,265ae906e2cb,27,Table 7
WA,2024-02,ESH,evaluation,inpatient,6.0,3.0,17.0,10.0,33.0,33.0,33.0,Trueblood-Report-2025-03.pdf,(local) Trueblood-Report-2025-03.pdf,07ce04aa2201,27,Table 7
WA,2024-03,ESH,evaluation,inpatient,9.0,12.0,9.5,9.0,42.0,42.0,42.0,Trueblood-Report-2025-04.pdf,(local) Trueblood-Report-2025-04.pdf,ccf190df18c8,27,Table 7
WA,2024-04,ESH,evaluation,inpatient,5.0,6.0,6.3,7.0,83.0,83.0,83.0,Trueblood-Report-2025-05.pdf,(local) Trueblood-Report-2025-05.pdf,3476aedc530f,27,Table 7
WA,2024-05,ESH,evaluation,inpatient,6.0,4.0,6.8,6.5,75.0,75.0,75.0,Trueblood-Report-2025-06.pdf,(local) Trueblood-Report-2025-06.pdf,eb0f8715a502,27,Table 7
WA,2024-06,ESH,evaluation,inpatient,4.0,5.0,6.2,6.0,40.0,60.0,80.0,Trueblood-Report-2025-07.pdf,(local) Trueblood-Report-2025-07.pdf,3593428da632,27,Table 7
WA,2024-07,ESH,evaluation,inpatient,11.0,11.0,3.4,3.0,100.0,100.0,100.0,Trueblood-Report-2025-08.pdf,(local) Trueblood-Report-2025-08.pdf,4e61c15429a2,28,Table 7
WA,2024-08,ESH,evaluation,inpatient,10.0,8.0,6.0,6.5,75.0,100.0,100.0,Trueblood-Report-2025-09.pdf,(local) Trueblood-Report-2025-09.pdf,b967b422d8e7,29,Table 7
WA,2024-09,ESH,evaluation,inpatient,5.0,8.0,6.9,4.5,63.0,63.0,63.0,Trueblood-Report-2025-10.pdf,(local) Trueblood-Report-2025-10.pdf,576a95fe6dda,29,Table 7
WA,2024-10,ESH,evaluation,inpatient,3.0,2.0,5.0,5.0,100.0,100.0,100.0,Trueblood-Report-2025-11.pdf,(local) Trueblood-Report-2025-11.pdf,c4932d189f27,29,Table 7
WA,2024-11,ESH,evaluation,inpatient,9.0,8.0,7.0,7.0,75.0,75.0,75.0,Trueblood-Report-2025-12.pdf,(local) Trueblood-Report-2025-12.pdf,c2cca9e44936,29,Table 7
WA,2024-12,ESH,evaluation,inpatient,10.0,11.0,4.6,4.0,82.0,100.0,100.0,Trueblood-Report-2025-12.pdf,(local) Trueblood-Report-2025-12.pdf,c2cca9e44936,29,Table 7
WA,2025-01,ESH,evaluation,inpatient,11.0,10.0,5.0,5.0,70.0,90.0,100.0,Trueblood-Report-2026-02.pdf,(local) Trueblood-Report-2026-02.pdf,62cb0b228080,29,Table 7
WA,2025-02,ESH,evaluation,inpatient,12.0,10.0,6.1,6.5,80.0,90.0,90.0,Trueblood-Report-2026-03.pdf,(local) Trueblood-Report-2026-03.pdf,f84492e7b4b1,30,Table 7
WA,2025-03,ESH,evaluation,inpatient,3.0,7.0,10.3,6.0,57.0,57.0,71.0,Trueblood-Report-2026-04.pdf,(local) Trueblood-Report-2026-04.pdf,bb022575e7bf,30,Table 7
WA,2025-04,ESH,evaluation,inpatient,6.0,6.0,4.7,4.5,100.0,100.0,100.0,Trueblood-Report-2026-05.pdf,(local) Trueblood-Report-2026-05.pdf,8494818a4829,29,Table 7
WA,2025-05,ESH,evaluation,inpatient,8.0,6.0,4.5,4.0,67.0,67.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2025-06,ESH,evaluation,inpatient,1.0,3.0,4.7,5.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2025-07,ESH,evaluation,inpatient,8.0,8.0,5.1,6.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2025-08,ESH,evaluation,inpatient,15.0,14.0,4.9,5.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2025-09,ESH,evaluation,inpatient,11.0,12.0,4.2,3.5,83.0,92.0,92.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2025-10,ESH,evaluation,inpatient,9.0,8.0,6.1,6.0,88.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2025-11,ESH,evaluation,inpatient,8.0,7.0,5.6,6.0,86.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2025-12,ESH,evaluation,inpatient,7.0,9.0,10.2,6.0,78.0,78.0,78.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2026-01,ESH,evaluation,inpatient,11.0,10.0,4.4,5.0,90.0,90.0,90.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2026-02,ESH,evaluation,inpatient,4.0,3.0,3.7,4.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2026-03,ESH,evaluation,inpatient,10.0,9.0,3.8,4.0,100.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2026-04,ESH,evaluation,inpatient,9.0,10.0,4.2,3.5,90.0,100.0,100.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2026-05,ESH,evaluation,inpatient,8.0,8.0,7.5,3.5,75.0,88.0,88.0,Trueblood-Report-2026-06.pdf,(local) Trueblood-Report-2026-06.pdf,1f7fce53996c,29,Table 7
WA,2018-01,ESH,evaluation,jail,73.0,,12.7,13.0,61.0,64.0,64.0,Trueblood-Report-2019-02.pdf,(local) Trueblood-Report-2019-02.pdf,29f42cc9a6bb,10,Table 2a
WA,2018-02,ESH,evaluation,jail,65.0,,10.9,11.0,59.0,61.0,61.0,Trueblood-Report-2019-03.pdf,(local) Trueblood-Report-2019-03.pdf,59180600b458,10,Table 2a
WA,2018-03,ESH,evaluation,jail,75.0,,11.9,12.5,55.0,59.0,59.0,Trueblood-Report-2019-03.pdf,(local) Trueblood-Report-2019-03.pdf,59180600b458,10,Table 2a
WA,2018-04,ESH,evaluation,jail,51.0,62.0,14.0,13.0,52.0,55.0,56.0,Trueblood-Report-2019-05.pdf,(local) Trueblood-Report-2019-05.pdf,48ba75917cc4,10,Table 2a
WA,2018-05,ESH,evaluation,jail,63.0,57.0,14.0,13.0,45.0,47.0,47.0,Trueblood-Report-2019-06.pdf,(local) Trueblood-Report-2019-06.pdf,df2a0b64b835,10,Table 2a
WA,2018-06,ESH,evaluation,jail,68.0,59.0,14.3,14.0,39.0,45.0,45.0,Trueblood-Report-2019-07.pdf,(local) Trueblood-Report-2019-07.pdf,a2b6ac7e38ef,10,Table 2a
WA,2018-07,ESH,evaluation,jail,70.0,76.0,12.5,13.0,51.0,53.0,54.0,Trueblood-Report-2019-08.pdf,(local) Trueblood-Report-2019-08.pdf,c3e0e3ae6c94,11,Table 2a
WA,2018-08,ESH,evaluation,jail,79.0,61.0,11.8,12.0,84.0,90.0,90.0,Trueblood-Report-2019-08.pdf,(local) Trueblood-Report-2019-08.pdf,c3e0e3ae6c94,11,Table 2a
WA,2018-09,ESH,evaluation,jail,59.0,68.0,15.5,14.0,57.0,65.0,65.0,Trueblood-Report-2019-10.pdf,(local) Trueblood-Report-2019-10.pdf,68a64fa8c402,11,Table 5
WA,2018-10,ESH,evaluation,jail,87.0,81.0,13.0,13.0,70.0,79.0,79.0,Trueblood-Report-2019-11.pdf,(local) Trueblood-Report-2019-11.pdf,6ba93df67949,11,Table 5
WA,2018-11,ESH,evaluation,jail,62.0,60.0,13.6,14.0,60.0,67.0,68.0,Trueblood-Report-2019-12.pdf,(local) Trueblood-Report-2019-12.pdf,ff3749aafc99,11,Table 5
WA,2018-12,ESH,evaluation,jail,56.0,79.0,13.8,13.0,70.0,76.0,77.0,Trueblood-Report-2020-01.pdf,(local) Trueblood-Report-2020-01.pdf,9eb8848df148,12,Table 5
WA,2019-01,ESH,evaluation,jail,67.0,55.0,10.6,9.0,73.0,75.0,78.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,13,Table 5
WA,2019-02,ESH,evaluation,jail,61.0,57.0,14.3,14.0,60.0,70.0,70.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,13,Table 5
WA,2019-03,ESH,evaluation,jail,73.0,64.0,15.5,14.0,59.0,70.0,72.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,13,Table 5
WA,2019-04,ESH,evaluation,jail,69.0,77.0,13.0,13.0,68.0,71.0,77.0,Trueblood-Report-2020-02.pdf,(local) Trueblood-Report-2020-02.pdf,2a357dc93979,13,Table 5
WA,2019-05,ESH,evaluation,jail,84.0,77.0,12.8,13.0,81.0,87.0,87.0,Trueblood-Report-2020-06.pdf,(local) Trueblood-Report-2020-06.pdf,99295309355d,15,Table 5
WA,2019-06,ESH,evaluation,jail,95.0,95.0,13.2,14.0,68.0,71.0,78.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,15,Table 5
WA,2019-07,ESH,evaluation,jail,80.0,86.0,16.3,15.0,43.0,51.0,58.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,15,Table 5
WA,2019-08,ESH,evaluation,jail,83.0,86.0,11.0,10.0,70.0,71.0,84.0,Trueblood-Report-2020-07.pdf,(local) Trueblood-Report-2020-07.pdf,7f9e598ef9df,15,Table 5
WA,2019-09,ESH,evaluation,jail,85.0,75.0,11.7,12.0,73.0,81.0,85.0,Trueblood-Report-2020-10.pdf,(local) Trueblood-Report-2020-10.pdf,2bedf0f4cfff,18,Table 5
WA,2019-10,ESH,evaluation,jail,95.0,101.0,12.1,13.0,67.0,77.0,86.0,Trueblood-Report-2020-11.pdf,(local) Trueblood-Report-2020-11.pdf,595ab0efa441,18,Table 5
WA,2019-11,ESH,evaluation,jail,76.0,75.0,14.4,13.0,63.0,71.0,76.0,Trueblood-Report-2020-12.pdf,(local) Trueblood-Report-2020-12.pdf,197278ce3fbf,17,Table 5
WA,2019-12,ESH,evaluation,jail,68.0,82.0,13.6,14.0,52.0,60.0,63.0,Trueblood-Report-2021-01.pdf,(local) Trueblood-Report-2021-01.pdf,ee5f4e460f7b,17,Table 5
WA,2020-01,ESH,evaluation,jail,82.0,75.0,13.1,13.0,63.0,72.0,79.0,Trueblood-Report-2021-02.pdf,(local) Trueblood-Report-2021-02.pdf,b54a5a28745c,16,Table 5
WA,2020-02,ESH,evaluation,jail,67.0,66.0,11.4,12.5,68.0,71.0,73.0,Trueblood-Report-2021-03.pdf,(local) Trueblood-Report-2021-03.pdf,6b2aa713e0fb,16,Table 5
WA,2020-03,ESH,evaluation,jail,60.0,69.0,12.8,13.0,74.0,77.0,80.0,Trueblood-Report-2021-04.pdf,(local) Trueblood-Report-2021-04.pdf,4b588bfa8cf2,16,Table 5
WA,2020-04,ESH,evaluation,jail,21.0,34.0,11.3,9.5,85.0,88.0,91.0,Trueblood-Report-2021-05.pdf,(local) Trueblood-Report-2021-05.pdf,0cb3da8cda63,16,Table 5
WA,2020-05,ESH,evaluation,jail,39.0,31.0,11.0,8.0,90.0,90.0,90.0,Trueblood-Report-2021-06.pdf,(local) Trueblood-Report-2021-06.pdf,aecc13a6d1dc,16,Table 5
WA,2020-06,ESH,evaluation,jail,47.0,32.0,11.2,10.5,72.0,75.0,88.0,Trueblood-Report-2021-07.pdf,(local) Trueblood-Report-2021-07.pdf,5d748b19d1a9,16,Table 5
WA,2020-07,ESH,evaluation,jail,53.0,65.0,12.7,10.0,71.0,74.0,88.0,Trueblood-Report-2021-07.pdf,(local) Trueblood-Report-2021-07.pdf,5d748b19d1a9,16,Table 5
WA,2020-08,ESH,evaluation,jail,68.0,47.0,14.4,10.0,70.0,72.0,79.0,Trueblood-Report-2021-09.pdf,(local) Trueblood-Report-2021-09.pdf,19b1ac35a2cc,16,Table 5
